Title,Price,Location,Rooms,Area,Floor
Отдельный дом · 4 комнаты · 120 м² · 7 сот.,90 000 000〒,"Алатауский р-н, мкр Алгабас 17 — улица Фариза Онгарсынова",4,120.0,1
Часть дома · 3 комнаты · 83 м² · 7.6 сот.,18 000 000〒,Геологическая,3,83.0,1
Отдельный дом · 2 комнаты · 40 м² · 8 сот.,15 000 000〒,Сиреневая 48,2,40.0,1
Отдельный дом · 6 комнат · 350 м² · 10 сот.,65 000 000〒,Кажымукана 23 — Школа Дара,6,350.0,1
Отдельный дом · 5 комнат · 180 м² · 10 сот.,35 000 000〒,"мкр Мирас, Астана 57 — Наурыз",5,180.0,1
Отдельный дом · 5 комнат · 113 м² · 56 сот.,21 000 000〒,"Ахмирово, Гутова 12 — Ахмирово",5,113.0,1
Отдельный дом · 5 комнат · 222 м² · 5.5 сот.,59 000 000〒,"Медеуский р-н, мкр Каменское плато 1",5,222.0,1
Отдельный дом · 3 комнаты · 75.9 м² · 8.2 сот.,20 000 000〒,Дорожная 22,3,75.9,1
Дача · 2 комнаты · 70 м² · 12 сот.,5 000 000〒,"Ахмирово, Ахмирово,Металлур 5 546 — Ново-Ахмирова,конечная остановка 54,53 автобусов",2,70.0,1
Отдельный дом · 3 комнаты · 79 м² · 47.8 сот.,45 000 000〒,Королева 41 — Пересечение ул 50лет октября и Сандригайло,3,79.0,1
Отдельный дом · 5 комнат · 585 м² · 8 сот.,55 000 000〒,"Алматы р-н, Серикпаева 11",5,585.0,1
Отдельный дом · 5 комнат · 170 м² · 10 сот.,53 000 000〒,Акжайык 20а,5,170.0,1
Отдельный дом · 4 комнаты · 120 м² · 120 сот.,30 000 000〒,"Уалиханова 29/А — Трассы Алматы—Семей, школа 3",4,120.0,1
Отдельный дом · 12 комнат · 200 м² · 200 сот.,37 000 000〒,Дихан баба. ул. Жамбыл 11,12,200.0,1
Отдельный дом · 5 комнат · 89 м² · 6 сот.,29 000 000〒,"Абайский р-н, Мориса-Тореза 9",5,89.0,1
Дача · 3 комнаты · 70 м² · 7.5 сот.,27 500 000〒,"Наурызбайский р-н, мкр Тастыбулак, Аксайский Медик 101",3,70.0,1
Отдельный дом · 8 комнат · 300 м² · 12 сот.,60 000 000〒,"Село Кызылкайрат, Абая 140",8,300.0,1
Отдельный дом · 5 комнат · 156 м² · 5.5 сот.,19 500 000〒,Дарабоз ана 000 — Папилон зона отдыха,5,156.0,1
Отдельный дом · 4 комнаты · 70 м² · 8 сот.,38 000 000〒,Мажит 34,4,70.0,1
Отдельный дом · 5 комнат · 200 м² · 10 сот.,18 900 000〒,"СК Акжар-Плюс, Акжар плюс 289",5,200.0,1
Отдельный дом · 6 комнат · 280 м² · 7 сот.,199 500 000〒,"Бостандыкский р-н, мкр Архат",6,280.0,1
Отдельный дом · 5 комнат · 160 м² · 8 сот.,55 000 000〒,Байтурсынова 386,5,160.0,1
Отдельный дом · 7 комнат · 300 м² · 20 сот.,84 000 000〒,О. Жарылкапов 126 — Самал м/ауданындағы МИГ эаправканың түбiнде,7,300.0,1
Часть дома · 6 комнат · 140 м² · 7.5 сот.,39 000 000〒,"Абайский р-н, мкр Нуршуак, Коккемер 82",6,140.0,1
Отдельный дом · 4 комнаты · 105 м² · 12 сот.,14 000 000〒,Темирязева 19,4,105.0,1
Отдельный дом · 7 комнат · 450 м² · 5.6 сот.,80 000 000〒,"Туран р-н, Алпысбаева 64 — Калдаякова",7,450.0,1
Отдельный дом · 7 комнат · 350 м² · 20 сот.,55 000 000〒,4 квартл 16-6,7,350.0,1
Отдельный дом · 4 комнаты · 98 м² · 8 сот.,16 500 000〒,Миллера 35/1,4,98.0,1
Отдельный дом · 5 комнат · 130 м² · 10 сот.,33 000 000〒,Желтоксан 58,5,130.0,1
Отдельный дом · 8 комнат · 300 м² · 10 сот.,100 000 000〒,"Енбекшинский р-н, Киикоты",8,300.0,1
Часть дома · 4 комнаты · 124.3 м² · 5 сот.,24 000 000〒,"жилой массив Юго-Запад-1, Жетем Би 2",4,124.3,1
Отдельный дом · 7 комнат · 187.4 м² · 25 сот.,55 000 000〒,Қаратау(Оша) 46,7,187.4,1
Отдельный дом · 4 комнаты · 65.3 м² · 7 сот.,17 200 000〒,"Айтике Би 12/2 — Переезд, за рестораном Керемет",4,65.3,1
Отдельный дом · 6 комнат · 170 м² · 8 сот.,83 000 000〒,"Абайский р-н, мкр Ынтымак , Мкр Ынтымак 2, Жаңа қоғам 11 — Темирши аулие, “Gold aluminium” завод",6,170.0,1
Отдельный дом · 4 комнаты · 135 м² · 5 сот.,26 500 000〒,Кульжановых 109,4,135.0,1
Отдельный дом · 5 комнат · 161 м² · 4 сот.,32 000 000〒,Жаяу муса 6/1,5,161.0,1
Отдельный дом · 6 комнат · 240 м² · 3 сот.,72 000 000〒,Кенесары — Магазин Катерина,6,240.0,1
Отдельный дом · 4 комнаты · 120 м² · 5.5 сот.,32 000 000〒,Абилкасым 2547,4,120.0,1
Дача · 6 комнат · 170 м² · 8 сот.,77 000 000〒,Центральная — База отдыха Малибу,6,170.0,1
Отдельный дом · 5 комнат · 170 м² · 2540 сот.,14 000 000〒,Қараған босаға 258 — Жұлдыз ш/а,5,170.0,1
Отдельный дом · 3 комнаты · 100 м² · 12 сот.,12 000 000〒,"Достык, Центральная — Достык РТС",3,100.0,1
Отдельный дом · 6 комнат · 360 м² · 6 сот.,170 000 000〒,"Абайский р-н, 3-й микрорайон, Дегтярева 41 — Казиева Астраханцева",6,360.0,1
Отдельный дом · 5 комнат · 300 м² · 6 сот.,80 000 000〒,"Енбекшинский р-н, Гани Иляева 257 — Сайрамская",5,300.0,1
Отдельный дом · 5 комнат · 150 м² · 4.5 сот.,60 000 000〒,Капана мусина — К.мусина и штыбы,5,150.0,1
Отдельный дом · 4 комнаты · 150 м² · 5 сот.,35 000 000〒,13 переулок Абишева 7,4,150.0,1
Отдельный дом · 7 комнат · 300 м² · 8.25 сот.,135 000 000〒,"Алатауский р-н, Балпык би 5",7,300.0,1
Отдельный дом · 4 комнаты · 100 м² · 10 сот.,26 000 000〒,Жана 6,4,100.0,1
Отдельный дом · 4 комнаты · 90 м² · 10 сот.,25 000 000〒,"М-н Шанырак 55 — Нового моста, за линии",4,90.0,1
Отдельный дом · 4 комнаты · 170 м² · 8 сот.,56 000 000〒,"Сазда-1, Устаз 87",4,170.0,1
Отдельный дом · 4 комнаты · 120 м² · 6 сот.,75 000 000〒,Наурызбай батыр 75,4,120.0,1
Отдельный дом · 4 комнаты · 112 м² · 7.4 сот.,115 000 000〒,"Медеуский р-н, мкр Каменское плато 176",4,112.0,1
Отдельный дом · 4 комнаты · 112 м² · 7.4 сот.,115 000 000〒,"Медеуский р-н, мкр Каменское плато 176",4,112.0,1
Дача · 1 комната · 10 м² · 8 сот.,3 100 000〒,СО Текстильщик,1,10.0,1
Отдельный дом · 5 комнат · 100 м² · 6 сот.,58 000 000〒,"Медеуский р-н, мкр Каменское плато, Байконурская — Олимпийская",5,100.0,1
Отдельный дом · 5 комнат · 55 м² · 16.5 сот.,35 000 000〒,Абылай хана,5,55.0,1
Отдельный дом · 4 комнаты · 60 м² · 3.5 сот.,40 000 000〒,"Жетысуский р-н, Уссурийская — Дарвина",4,60.0,1
Отдельный дом · 4 комнаты · 171 м² · 6 сот.,39 600 000〒,Куат 880,4,171.0,1
Отдельный дом · 5 комнат · 87.5 м² · 10 сот.,25 000 000〒,Ынтымак 23,5,87.5,1
Отдельный дом · 8 комнат · 250 м² · 6 сот.,47 000 000〒,Арай талап 58,8,250.0,1
Отдельный дом · 7 комнат · 280 м² · 11 сот.,55 000 000〒,"мкр Лесхоз, Есенгожина 3",7,280.0,1
Отдельный дом · 2 комнаты · 52 м² · 6 сот.,15 000 000〒,Тауелсиздик 2 — Жданова пересечение Панфилова,2,52.0,1
Отдельный дом · 5 комнат · 165 м² · 6 сот.,55 000 000〒,8көше 17 — Исахметова + Абая,5,165.0,1
Отдельный дом · 8 комнат · 300 м² · 16 сот.,76 000 000〒,"Абайский р-н, М-н Турлан, ул. Алмазная 7 — Инкардария - Алмазная",8,300.0,1
Отдельный дом · 4 комнаты · 96 м² · 16.4 сот.,45 000 000〒,"Турксибский р-н, мкр Альмерек, Алматинская 198",4,96.0,1
Отдельный дом · 5 комнат · 405 м² · 15 сот.,360 000 000〒,"Наурызбайский р-н, Арман — Абая Ашимова",5,405.0,1
Отдельный дом · 2 комнаты · 70 м² · 10 сот.,12 000 000〒,"мкр Коктем, 19 - я",2,70.0,1
Отдельный дом · 5 комнат · 100 м² · 15 сот.,11 000 000〒,"Ахмирово, Сейфуллина 71 — Сейфуллина 71",5,100.0,1
Часть дома · 3 комнаты · 58.2 м² · 37.2 сот.,10 000 000〒,Съянова 10 б,3,58.2,1
Отдельный дом · 8 комнат · 450 м² · 6 сот.,65 000 000〒,21-й мкр 36/86,8,450.0,1
Отдельный дом · 4 комнаты · 350 м² · 12 сот.,35 000 000〒,Аль-Фараби 17 — Канец Пушкина Напротив петнацотго микрорайона,4,350.0,1
Отдельный дом · 4 комнаты · 154 м² · 10 сот.,40 000 000〒,Туран — Пересечение Абая,4,154.0,1
Отдельный дом · 4 комнаты · 112 м² · 10 сот.,18 300 000〒,"мкр 41-й разъезд, Ул.Кобланды батыра 30 — Кобланды батыра",4,112.0,1
Отдельный дом · 7 комнат · 360 м² · 11 сот.,290 000 000〒,"Бостандыкский р-н, мкр Нур Алатау",7,360.0,1
Отдельный дом · 4 комнаты · 108 м² · 8 сот.,33 000 000〒,Коныролен 45 — УМР-2,4,108.0,1
Отдельный дом · 3 комнаты · 120 м² · 4 сот.,46 000 000〒,Темирбаева 71,3,120.0,1
Отдельный дом · 2 комнаты · 50 м² · 6 сот.,14 000 000〒,Астана 25 — Пересечения с улицей аль-фараби,2,50.0,1
Отдельный дом · 4 комнаты · 100 м² · 4.5 сот.,12 500 000〒,Сапара болысбаева 151,4,100.0,1
Отдельный дом · 5 комнат · 182 м² · 8 сот.,47 500 000〒,"Абайский р-н, мкр Северо-Запад, Мкрн.Нуршуак 115 — ул. Аль-Фараби и Алматинская трасса",5,182.0,1
Отдельный дом · 5 комнат · 118.7 м² · 5 сот.,55 000 000〒,Сарыарка 18 а,5,118.7,1
Отдельный дом · 6 комнат · 170 м² · 14 сот.,29 500 000〒,"Енбекшинский р-н, Айкол 1/1",6,170.0,1
Отдельный дом · 5 комнат · 235 м² · 8 сот.,57 000 000〒,"Енбекшинский р-н, Жибек жолы 2324 — Пахтакор",5,235.0,1
Отдельный дом · 4 комнаты · 130 м² · 10 сот.,21 000 000〒,Нур 15 — Школа кумжота,4,130.0,1
